2018-12-13 12:44:32,978 - The function generate_sift costs 28.511871 seconds
2018-12-13 12:45:05,563 - The function compute_k_means costs 31.337864 seconds
2018-12-13 12:45:09,844 - The function compute_svm costs 4.273391 seconds
2018-12-13 12:45:09,846 - The function train costs 65.379894 seconds
2018-12-13 12:45:09,846 - Start test model
2018-12-13 12:55:40,047 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/2051.jpg, predict:bedroom fact:Insidecity
2018-12-13 12:55:40,048 - category:Insidecity correct_ratio:45.0%
2018-12-13 12:55:40,074 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2909.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:55:40,102 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2921.jpg, predict:store fact:TallBuilding
2018-12-13 12:55:40,122 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/161.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:55:40,144 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2885.jpg, predict:Insidecity fact:TallBuilding
2018-12-13 12:55:40,169 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2957.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:55:40,188 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2982.jpg, predict:Office fact:TallBuilding
2018-12-13 12:55:40,217 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/106.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:55:40,247 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/256.jpg, predict:Highway fact:TallBuilding
2018-12-13 12:55:40,282 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2965.jpg, predict:Insidecity fact:TallBuilding
2018-12-13 12:55:40,313 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/118.jpg, predict:Insidecity fact:TallBuilding
2018-12-13 12:55:40,354 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/235.jpg, predict:Insidecity fact:TallBuilding
2018-12-13 12:55:40,391 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/208.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:55:40,441 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/94.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:55:40,462 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/181.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:55:40,484 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2730.jpg, predict:bedroom fact:TallBuilding
2018-12-13 12:55:40,509 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2916.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:55:40,551 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/93.jpg, predict:Street fact:TallBuilding
2018-12-13 12:55:40,583 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2907.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:55:40,637 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/226.jpg, predict:Insidecity fact:TallBuilding
2018-12-13 12:55:40,683 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2911.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:55:40,684 - category:TallBuilding correct_ratio:50.0%
2018-12-13 12:55:40,732 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2114.jpg, predict:store fact:industrial
2018-12-13 12:55:40,752 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/969.jpg, predict:industrial fact:industrial
2018-12-13 12:55:40,770 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2310.jpg, predict:bedroom fact:industrial
2018-12-13 12:55:40,793 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/944.jpg, predict:industrial fact:industrial
2018-12-13 12:55:40,815 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2402.jpg, predict:Street fact:industrial
2018-12-13 12:55:40,834 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/1111.jpg, predict:OpenCountry fact:industrial
2018-12-13 12:55:40,854 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2183.jpg, predict:Street fact:industrial
2018-12-13 12:55:40,874 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2140.jpg, predict:industrial fact:industrial
2018-12-13 12:55:40,895 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2421.jpg, predict:Mountain fact:industrial
2018-12-13 12:55:40,916 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/56.jpg, predict:industrial fact:industrial
2018-12-13 12:55:40,939 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2450.jpg, predict:Insidecity fact:industrial
2018-12-13 12:55:40,956 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/82.jpg, predict:bedroom fact:industrial
2018-12-13 12:55:40,972 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2240.jpg, predict:OpenCountry fact:industrial
2018-12-13 12:55:40,994 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/50.jpg, predict:industrial fact:industrial
2018-12-13 12:55:41,023 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/964.jpg, predict:industrial fact:industrial
2018-12-13 12:55:41,044 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2085.jpg, predict:livingroom fact:industrial
2018-12-13 12:55:41,069 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/51.jpg, predict:industrial fact:industrial
2018-12-13 12:55:41,087 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/2118.jpg, predict:Office fact:industrial
2018-12-13 12:55:41,113 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/84.jpg, predict:industrial fact:industrial
2018-12-13 12:55:41,142 - image:/Users/weiziyang/CV_DATA/testing_tagged/industrial/972.jpg, predict:kitchen fact:industrial
2018-12-13 12:55:41,142 - category:industrial correct_ratio:40.0%
2018-12-13 12:55:41,164 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2274.jpg, predict:industrial fact:Street
2018-12-13 12:55:41,185 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/174.jpg, predict:TallBuilding fact:Street
2018-12-13 12:55:41,217 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2476.jpg, predict:Forest fact:Street
2018-12-13 12:55:41,243 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2313.jpg, predict:industrial fact:Street
2018-12-13 12:55:41,269 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2348.jpg, predict:Street fact:Street
2018-12-13 12:55:41,298 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2983.jpg, predict:Insidecity fact:Street
2018-12-13 12:55:41,321 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/249.jpg, predict:Street fact:Street
2018-12-13 12:55:41,343 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/11.jpg, predict:Street fact:Street
2018-12-13 12:55:41,366 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2952.jpg, predict:Street fact:Street
2018-12-13 12:55:41,389 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/21.jpg, predict:Street fact:Street
2018-12-13 12:55:41,413 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/255.jpg, predict:Street fact:Street
2018-12-13 12:55:41,436 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2430.jpg, predict:Insidecity fact:Street
2018-12-13 12:55:41,457 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2971.jpg, predict:Street fact:Street
2018-12-13 12:55:41,478 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2437.jpg, predict:Insidecity fact:Street
2018-12-13 12:55:41,499 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/290.jpg, predict:bedroom fact:Street
2018-12-13 12:55:41,517 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/221.jpg, predict:Street fact:Street
2018-12-13 12:55:41,548 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/183.jpg, predict:Street fact:Street
2018-12-13 12:55:41,569 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/154.jpg, predict:Insidecity fact:Street
2018-12-13 12:55:41,591 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/2906.jpg, predict:industrial fact:Street
2018-12-13 12:55:41,615 - image:/Users/weiziyang/CV_DATA/testing_tagged/Street/190.jpg, predict:Street fact:Street
2018-12-13 12:55:41,615 - category:Street correct_ratio:50.0%
2018-12-13 12:55:41,637 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/2882.jpg, predict:kitchen fact:livingroom
2018-12-13 12:55:41,657 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/2699.jpg, predict:livingroom fact:livingroom
2018-12-13 12:55:41,685 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/1838.jpg, predict:Insidecity fact:livingroom
2018-12-13 12:55:41,705 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/1802.jpg, predict:Office fact:livingroom
2018-12-13 12:55:41,738 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/1584.jpg, predict:Suburb fact:livingroom
2018-12-13 12:55:41,766 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/1817.jpg, predict:livingroom fact:livingroom
2018-12-13 12:55:41,791 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/2942.jpg, predict:Insidecity fact:livingroom
2018-12-13 12:55:41,814 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/2943.jpg, predict:bedroom fact:livingroom
2018-12-13 12:55:41,837 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/2612.jpg, predict:livingroom fact:livingroom
2018-12-13 12:55:41,855 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/2799.jpg, predict:kitchen fact:livingroom
2018-12-13 12:55:41,880 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/2763.jpg, predict:Street fact:livingroom
2018-12-13 12:55:41,906 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/2817.jpg, predict:kitchen fact:livingroom
2018-12-13 12:55:41,931 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/1511.jpg, predict:industrial fact:livingroom
2018-12-13 12:55:41,955 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/2756.jpg, predict:Mountain fact:livingroom
2018-12-13 12:55:41,982 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/2757.jpg, predict:livingroom fact:livingroom
2018-12-13 12:55:42,006 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/2804.jpg, predict:TallBuilding fact:livingroom
2018-12-13 12:55:42,028 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/1671.jpg, predict:Office fact:livingroom
2018-12-13 12:55:42,048 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/1616.jpg, predict:Office fact:livingroom
2018-12-13 12:55:42,077 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/1567.jpg, predict:Office fact:livingroom
2018-12-13 12:55:42,098 - image:/Users/weiziyang/CV_DATA/testing_tagged/livingroom/1798.jpg, predict:kitchen fact:livingroom
2018-12-13 12:55:42,099 - category:livingroom correct_ratio:20.0%
2018-12-13 12:55:42,123 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/1964.jpg, predict:Suburb fact:Suburb
2018-12-13 12:55:42,149 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/203.jpg, predict:Suburb fact:Suburb
2018-12-13 12:55:42,174 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/217.jpg, predict:Suburb fact:Suburb
2018-12-13 12:55:42,197 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/2073.jpg, predict:Suburb fact:Suburb
2018-12-13 12:55:42,225 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/58.jpg, predict:Suburb fact:Suburb
2018-12-13 12:55:42,257 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/66.jpg, predict:Suburb fact:Suburb
2018-12-13 12:55:42,287 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/1829.jpg, predict:Suburb fact:Suburb
2018-12-13 12:55:42,320 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/1975.jpg, predict:Suburb fact:Suburb
2018-12-13 12:55:42,352 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/128.jpg, predict:Suburb fact:Suburb
2018-12-13 12:55:42,376 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/38.jpg, predict:Suburb fact:Suburb
2018-12-13 12:55:42,401 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/2036.jpg, predict:Suburb fact:Suburb
2018-12-13 12:55:42,429 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/330.jpg, predict:Suburb fact:Suburb
2018-12-13 12:55:42,456 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/1841.jpg, predict:Suburb fact:Suburb
2018-12-13 12:55:42,483 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/1788.jpg, predict:Suburb fact:Suburb
2018-12-13 12:55:42,520 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/168.jpg, predict:Suburb fact:Suburb
2018-12-13 12:55:42,545 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/1953.jpg, predict:industrial fact:Suburb
2018-12-13 12:55:42,566 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/6.jpg, predict:Insidecity fact:Suburb
2018-12-13 12:55:42,586 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/53.jpg, predict:Insidecity fact:Suburb
2018-12-13 12:55:42,619 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/1834.jpg, predict:Suburb fact:Suburb
2018-12-13 12:55:42,645 - image:/Users/weiziyang/CV_DATA/testing_tagged/Suburb/1809.jpg, predict:Suburb fact:Suburb
2018-12-13 12:55:42,645 - category:Suburb correct_ratio:85.0%
2018-12-13 12:55:42,673 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/413.jpg, predict:Mountain fact:Mountain
2018-12-13 12:55:42,689 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/60.jpg, predict:Coast fact:Mountain
2018-12-13 12:55:42,715 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/2881.jpg, predict:Mountain fact:Mountain
2018-12-13 12:55:42,737 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/2922.jpg, predict:OpenCountry fact:Mountain
2018-12-13 12:55:42,768 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/2880.jpg, predict:OpenCountry fact:Mountain
2018-12-13 12:55:42,787 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/2926.jpg, predict:Mountain fact:Mountain
2018-12-13 12:55:42,820 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/2879.jpg, predict:Mountain fact:Mountain
2018-12-13 12:55:42,859 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/2892.jpg, predict:Mountain fact:Mountain
2018-12-13 12:55:42,909 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/515.jpg, predict:Forest fact:Mountain
2018-12-13 12:55:42,943 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/2963.jpg, predict:OpenCountry fact:Mountain
2018-12-13 12:55:42,981 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/137.jpg, predict:Suburb fact:Mountain
2018-12-13 12:55:43,024 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/484.jpg, predict:Forest fact:Mountain
2018-12-13 12:55:43,059 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/447.jpg, predict:Mountain fact:Mountain
2018-12-13 12:55:43,084 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/2958.jpg, predict:OpenCountry fact:Mountain
2018-12-13 12:55:43,121 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/133.jpg, predict:Mountain fact:Mountain
2018-12-13 12:55:43,159 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/2966.jpg, predict:Forest fact:Mountain
2018-12-13 12:55:43,188 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/468.jpg, predict:Mountain fact:Mountain
2018-12-13 12:55:43,214 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/4.jpg, predict:Mountain fact:Mountain
2018-12-13 12:55:43,237 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/2863.jpg, predict:OpenCountry fact:Mountain
2018-12-13 12:55:43,263 - image:/Users/weiziyang/CV_DATA/testing_tagged/Mountain/46.jpg, predict:Highway fact:Mountain
2018-12-13 12:55:43,263 - category:Mountain correct_ratio:45.0%
2018-12-13 12:55:43,299 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/1634.jpg, predict:Office fact:kitchen
2018-12-13 12:55:43,325 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/1783.jpg, predict:kitchen fact:kitchen
2018-12-13 12:55:43,354 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/1741.jpg, predict:industrial fact:kitchen
2018-12-13 12:55:43,375 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/61.jpg, predict:Highway fact:kitchen
2018-12-13 12:55:43,397 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/825.jpg, predict:kitchen fact:kitchen
2018-12-13 12:55:43,422 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/1792.jpg, predict:Office fact:kitchen
2018-12-13 12:55:43,444 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/1591.jpg, predict:industrial fact:kitchen
2018-12-13 12:55:43,467 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/1793.jpg, predict:livingroom fact:kitchen
2018-12-13 12:55:43,500 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/1356.jpg, predict:livingroom fact:kitchen
2018-12-13 12:55:43,523 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/1132.jpg, predict:kitchen fact:kitchen
2018-12-13 12:55:43,548 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/1657.jpg, predict:kitchen fact:kitchen
2018-12-13 12:55:43,579 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/1064.jpg, predict:bedroom fact:kitchen
2018-12-13 12:55:43,601 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/1277.jpg, predict:kitchen fact:kitchen
2018-12-13 12:55:43,627 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/1470.jpg, predict:bedroom fact:kitchen
2018-12-13 12:55:43,654 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/1826.jpg, predict:Highway fact:kitchen
2018-12-13 12:55:43,683 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/1832.jpg, predict:Street fact:kitchen
2018-12-13 12:55:43,710 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/791.jpg, predict:bedroom fact:kitchen
2018-12-13 12:55:43,740 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/1758.jpg, predict:store fact:kitchen
2018-12-13 12:55:43,773 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/1407.jpg, predict:bedroom fact:kitchen
2018-12-13 12:55:43,800 - image:/Users/weiziyang/CV_DATA/testing_tagged/kitchen/782.jpg, predict:kitchen fact:kitchen
2018-12-13 12:55:43,800 - category:kitchen correct_ratio:30.0%
2018-12-13 12:55:43,829 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/2075.jpg, predict:OpenCountry fact:OpenCountry
2018-12-13 12:55:43,860 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/188.jpg, predict:Forest fact:OpenCountry
2018-12-13 12:55:43,897 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/160.jpg, predict:OpenCountry fact:OpenCountry
2018-12-13 12:55:43,924 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/831.jpg, predict:OpenCountry fact:OpenCountry
2018-12-13 12:55:43,952 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/2264.jpg, predict:OpenCountry fact:OpenCountry
2018-12-13 12:55:43,982 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/706.jpg, predict:OpenCountry fact:OpenCountry
2018-12-13 12:55:44,026 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/658.jpg, predict:OpenCountry fact:OpenCountry
2018-12-13 12:55:44,060 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/2788.jpg, predict:OpenCountry fact:OpenCountry
2018-12-13 12:55:44,084 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/2574.jpg, predict:OpenCountry fact:OpenCountry
2018-12-13 12:55:44,104 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/660.jpg, predict:Coast fact:OpenCountry
2018-12-13 12:55:44,128 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/475.jpg, predict:OpenCountry fact:OpenCountry
2018-12-13 12:55:44,148 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/685.jpg, predict:OpenCountry fact:OpenCountry
2018-12-13 12:55:44,165 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/2786.jpg, predict:Coast fact:OpenCountry
2018-12-13 12:55:44,205 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/2381.jpg, predict:Forest fact:OpenCountry
2018-12-13 12:55:44,242 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/245.jpg, predict:OpenCountry fact:OpenCountry
2018-12-13 12:55:44,265 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/2191.jpg, predict:Mountain fact:OpenCountry
2018-12-13 12:55:44,280 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/130.jpg, predict:Coast fact:OpenCountry
2018-12-13 12:55:44,298 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/2135.jpg, predict:Highway fact:OpenCountry
2018-12-13 12:55:44,319 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/2644.jpg, predict:OpenCountry fact:OpenCountry
2018-12-13 12:55:44,337 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/2455.jpg, predict:OpenCountry fact:OpenCountry
